시장명,시장유형,소재지도로명주소,소재지지번주소,시장개설주기,위도,경도,점포수,취급품목,사용가능상품권,홈페이지주소,공중화장실보유여부,주차장보유여부,개설연도,전화번호,데이터기준일자,제공기관코드,제공기관명
장림시장,상설장,부산광역시 사하구 장림번영로 24(장림동),부산광역시 사하구 장림동 792-7,매일,35.08081161,128.9678378,45,"이불, 신발, 화장품, 생선, 식당, 반찬, 약초, 통닭 등",온누리상품권,,Y,N,1973,051-263-6886,2020-03-23,3340000,부산광역시 사하구
장림골목시장,상설장,부산광역시 사하구 장림시장5길 95(장림동) 외,부산광역시 사하구 장림동 641-268,매일,35.0804691,128.9676949,86,"식육점, 가구, 반찬, 미용실, 식당, 생선, 야채, 떡집, 반찬, 어묵, 부식, 쌀집 등",온누리상품권,,N,N,1977,051-265-2236,2020-03-23,3340000,부산광역시 사하구
다대씨-파크,상설장,부산광역시 사하구 다대동로 20(다대동),부산광역시 사하구 다대동 680-2,매일,35.05515059,128.971983,96,"활어, 수산, 초장집, 슈퍼, 노래방, PC방 등",온누리상품권,,Y,Y,1996,051-262-0180,2020-03-23,3340000,부산광역시 사하구
감천시장,상설장,부산광역시 사하구 옥천로 8(감천동),부산광역시 사하구 감천동 471,매일,35.088247,129.0055222,47,"방앗간, 식당, 옷수선, 건강원, 식육점, 참기름, 이불, 건어물,  반찬 등",온누리상품권,,Y,N,1975,051-291-9092,2020-03-23,3340000,부산광역시 사하구
감천2동시장,상설장,부산광역시 사하구 옥천로75번길 17(감천동),부산광역시 사하구 감천동 13-13,매일,35.0938801650,129.008853,40,"식당, 분식, 건어물, 반찬, 야채, 과일, 미용실, 옷수선, 건강원 등",온누리상품권,,Y,N,1976,051-203-4722,2020-03-23,3340000,부산광역시 사하구
부안상설시장,상설장,전라북도 부안군 부안읍 부풍로 47,전라북도 부안군 부안읍 서외리 21,매일,35.727138,126.732916,168,"수산물, 건어물, 식품, 채소, 주단, 음식 등",온누리상품권,www.jbsj.kr,Y,Y,1965,063-584-3070,2020-05-21,4790000,전라북도 부안군
줄포상설시장,상설장,전라북도 부안군 줄포면 부안로 865,전라북도 부안군 줄포면 줄포리 728-3,매일,35.5876000441,126.6768564755,30,"식품, 젓갈, 음식 등",,,Y,Y,1965,063-584-4421,2020-05-21,4790000,전라북도 부안군
부곡시장,상설장,부산광역시 금정구 부곡로 107(부곡동),부산광역시 금정구 부곡동 304-1,매일,35.22548523,129.091515,92,"횟집, 농산물, 제과, 꽃, 옷수선, 금은방, 약국, 배추, 식당",온누리상품권,http://economy.geumjeong.go.kr,N,N,1979,,2020-04-20,3350000,부산광역시 금정구
구서오시게시장,상설장,부산광역시 금정구 구서로 12(구서동),부산광역시 금정구 구서동 87-9,매일,35.2473579,129.0897886,102,"농산물, 수산물, 활어회, 의류, 잡화, 슈퍼, 가구점",온누리상품권,http://economy.geumjeong.go.kr,N,Y,1981,,2020-04-20,3350000,부산광역시 금정구
서동시장,상설장,부산광역시 금정구 서동로141번길 21(서동),부산광역시 금정구 서동 302,매일,35.2162808,129.1022286,34,"농산물, 식당, 절임배추, 자장면, 과일, 비닐, 슈퍼",온누리상품권,http://economy.geumjeong.go.kr,Y,N,1981,,2020-04-20,3350000,부산광역시 금정구
서동향토시장,상설장,부산광역시 금정구 서부로 21-1(서동),부산광역시 금정구 서동 194-1,매일,35.2159347,129.103368,160,"횟집, 농산물, 떡, 배추, 식당, 비닐",온누리상품권,http://economy.geumjeong.go.kr,Y,N,1980,,2020-04-20,3350000,부산광역시 금정구
금사제일상가시장,상설장,부산광역시 금정구 개좌로 81(금사동),부산광역시 금정구 금사동 68-14,매일,35.2204497,129.1125552,40,"식육식당, 채소, 과일, 생선 등",온누리상품권,http://economy.geumjeong.go.kr,N,N,1979,,2020-04-20,3350000,부산광역시 금정구
장전상가시장,상설장,부산광역시 금정구 부산대학로49번길 13(장전동),부산광역시 금정구 장전동 421-7,매일,35.23084877,129.086112,48,"식육점, 돼지국밥, 농산물, 식당, 생선, 야채, 중탕",온누리상품권,http://economy.geumjeong.go.kr,N,N,1974,,2020-04-20,3350000,부산광역시 금정구
장성시장,상설장,부산광역시 금정구 수림로61번길 53(장전동),부산광역시 금정구 장전동 155-17,매일,35.23755473,129.085552,28,"전자제품수리, 농산물, 생선, 이불, 탕제원, 잡화 등",온누리상품권,http://economy.geumjeong.go.kr,N,N,1978,,2020-04-20,3350000,부산광역시 금정구
서동전통골목시장,상설장,부산광역시 금정구 서동로 145-12(서동),부산광역시 금정구 서동 339-1,매일,35.2155735,129.1023439,175,"횟집, 농산물, 떡, 배추, 식당, 비닐 등",온누리상품권,http://economy.geumjeong.go.kr,N,N,1968,,2020-04-20,3350000,부산광역시 금정구
마천시장,5일장,경상남도 창원시 진해구 웅동로 57번가길 7,경상남도 창원시 진해구 마천동 134-6,5일+10일,35.12557462,128.782299,33,"농산물, 수산물",온누리상품권,,Y,N,1958,,2020-07-14,5670000,경상남도 창원시
웅천시장,5일장,경상남도 창원시 진해구 웅천중로 56번길 8(성내동),경상남도 창원시 진해구 성내동 327,4일+9일,35.1110406,128.7507694,28,농산물,온누리상품권,,Y,N,1958,055-541-0215,2020-07-14,5670000,경상남도 창원시
서문시장,상설장,충청북도 청주시 상당구 남사로89번길 47(서문동),,매일,36.6344782761,127.4854050152,73,"농축수산물, 잡화",온누리상품권,,Y, ,1964,043-256-4541,2020-07-17,5710000,충청북도 청주시
중앙시장,상설장,충청북도 청주시 상당구 중앙로 26(북문로2가동),,매일,36.6393829418,127.4891928622,62,"농축수산물, 잡화",온누리상품권,, , ,1979,043-256-7657,2020-07-17,5710000,충청북도 청주시
사창시장,상설장,충청북도 청주시 서원구 창신로32번길 9-1(사창동),,매일,36.6339432813,127.4650030440,103,"농축수산물, 잡화",온누리상품권,,Y,Y,1981,043-265-1354,2020-07-17,5710000,충청북도 청주시
사직시장,상설장,충청북도 청주시 서원구 사직대로265번길 7(사직동),,매일,36.6361419919,127.4768684548,56,"농축수산물, 잡화",온누리상품권,, ,Y,1981,043-263-3837,2020-07-17,5710000,충청북도 청주시
산격종합시장,상설장,대구광역시 북구 대동로1길 34,대구광역시 북구 산격동 1258,매일,35.8986353756,128.6103510143,216,"농산물, 생필품, 수산물, 잡화 등",온누리상품권,,Y,Y,1981,053-959-8596,2020-06-26,3450000,대구광역시 북구
동대구시장,상설장,대구광역시 북구 대현로20길 30,대구광역시 북구 대현동 390,매일,35.8810800601,128.6090919431,73,"의류,잡화",온누리상품권,,Y,Y,1969,053-952-1223,2020-06-26,3450000,대구광역시 북구
칠곡시장,상설장,대구광역시 북구 칠곡중앙대로 526,대구광역시 북구 읍내동 1201-1(외 3필),매일,35.9425245339,128.5512189133,62,"농산물, 생필품, 수산물, 잡화 등",온누리상품권,,Y,Y,2014,053-321-8070,2020-06-26,3450000,대구광역시 북구
대구능금시장,상설장,대구광역시 북구 칠성남로 197-15,대구광역시 북구 칠성동1가 234-9,매일,35.8771489752,128.6019703635,139,농산물,온누리상품권,,Y,N,2008,053-424-8510,2020-06-26,3450000,대구광역시 북구
대구청과시장,상설장,대구광역시 북구 칠성시장로 34,대구광역시 북구 칠성동1가 276-102,매일,35.8770293373,128.6039645,107,농산물,온누리상품권,,Y,Y,2005,053-424-1331,2020-06-26,3450000,대구광역시 북구
중앙시장,상설장,대구광역시 북구 태전로 15,대구광역시 북구 태전동 156-1,매일,35.9216539,128.5449086016,36,"농산물, 생필품, 수산물, 잡화 등",온누리상품권,,Y,Y,2007,053-311-5803,2020-06-26,3450000,대구광역시 북구
칠성원시장,상설장,대구광역시 북구 칠성시장로5길 22,대구광역시 북구 칠성동1가 81,매일,35.8754233226,128.6032509879,145,"의류,잡화",온누리상품권,,Y,N,2007,053-426-7030,2020-06-26,3450000,대구광역시 북구
서변중앙시장,상설장,대구광역시 북구 호국로43길 28-4,대구광역시 북구 서변동 1746-3,매일,35.9213543,128.5962008,57,"농산물, 생필품, 수산물, 잡화 등",온누리상품권,,Y,N,2009,053-953-0599,2020-06-26,3450000,대구광역시 북구
관음시장,상설장,대구광역시 북구 관음중앙로28길 1,대구광역시 북구 관음동 1284,매일,35.9449107,128.5472256,52,"농산물, 생필품, 수산물, 잡화 등",온누리상품권,,N,N,2009,053-321-6740,2020-06-26,3450000,대구광역시 북구
구암시장,상설장,대구광역시 북구 태암남로11길 18,대구광역시 북구 구암동 693,매일,35.9266003,128.5541561,30,"농산물, 생필품, 수산물, 잡화 등",온누리상품권,,N,N,2010,053-322-8260,2020-06-26,3450000,대구광역시 북구
동대구신시장,상설장,대구광역시 북구 대현남로10길 46,대구광역시 북구 대현동 272-1,매일,35.8815956,128.6103725,105,"농산물, 생필품, 수산물, 잡화 등",온누리상품권,,N,N,2010,053-939-7721,2020-06-26,3450000,대구광역시 북구
복현전통신시장,상설장,대구광역시 북구 경진로1길 68,대구광역시 북구 복현동 457-8,매일,35.8932702,128.6191994,56,"농산물, 생필품, 수산물, 잡화 등",온누리상품권,,N,N,2011,,2020-06-26,3450000,대구광역시 북구
칠성진시장,상설장,대구광역시 북구 칠성시장로 19,대구광역시 북구 칠성동1가 89,매일,35.8757382,128.6040838,130,"농산물, 생필품, 수산물, 잡화 등",온누리상품권,,N,N,2012,053-257-9558,2020-06-26,3450000,대구광역시 북구
칠성전자주방시장,상설장,대구광역시 북구 칠성시장로 73-1,대구광역시 북구 칠성동2가 409-711,매일,35.8802268,128.601538,71,"전자기기, 주방기기 등",온누리상품권,,N,N,2017,053-424-4572,2020-06-26,3450000,대구광역시 북구
섬유제품관,상설장,대구광역시 북구 유통단지로 60,대구광역시 북구 산격동 1667,매일,35.906269,128.609657,699,"커튼, 침구, 그릇, 귀금속, 직물, 가구 등",온누리상품권,http://www.texvile.com,Y,Y,2017,053-601-1500,2020-06-26,3450000,대구광역시 북구
전자상가,상설장,대구광역시 북구 유통단지로 25,대구광역시 북구 산격동 1626,매일,35.9054585843,128.6049821107,369,"가전제품, 음향기기, 컴퓨터 소모품 등",온누리상품권,http://www.eshop.or.kr,Y,Y,2017,053-604-2011,2020-06-26,3450000,대구광역시 북구
전자관,상설장,대구광역시 북구 유통단지로 45,대구광역시 북구 산격동 1621,매일,35.9072047590,128.6070281,1011,"TV, 디지털카메라, 에어컨 등 종합가전",온누리상품권,http://www.ezone.or.kr,Y,Y,2017,053-604-2000,2020-06-26,3450000,대구광역시 북구
산업용재관,상설장,대구광역시 북구 유통단지로 16,대구광역시 북구 산격동 1629,매일,35.9049675003,128.6063943883,848,"기계공구, 농업용 기자재, 자동차 부품 등",온누리상품권,http://www.dgtool.com,Y,Y,2017,053-604-0700,2020-06-26,3450000,대구광역시 북구
전기재료관,상설장,대구광역시 북구 유통단지로 38,대구광역시 북구 산격동 1665,매일,35.9050616018,128.6077121556,120,"전기재료, 조명기구, 반도체, 전자부품 등",온누리상품권,http://www.dgemc.com,Y,Y,2017,053-604-4114,2020-06-26,3450000,대구광역시 북구
전기조명관,상설장,대구광역시 북구 유통단지로 50,대구광역시 북구 산격동 1666,매일,35.9056884,128.608262,83,"전기조명, 특수조명, 관련 전기재료 등",온누리상품권,http://dgelc.com,Y,Y,2017,053-604-6114,2020-06-26,3450000,대구광역시 북구
칠성본시장,상설장,대구광역시 북구 칠성시장로 97-1,대구광역시 북구 칠성동2가 400-17,매일,35.882294,128.600739,75,"농수산물, 생필품, 잡화 등",온누리상품권,,N,N,2015,053-253-7705,2020-06-26,3450000,대구광역시 북구
괴정골목시장,상설장,부산광역시 사하구 사하로198번길 37(괴정동) 외,부산광역시 사하구 괴정동 435-8,매일,35.1001699,128.995575,145,"정육점, 쌀집, 생선, 축산, 의류, 분식, 야채, 떡, 과일, 참기름, 철물, 중탕, 죽집 등",온누리상품권,,N,N,1973,051-201-4966,2020-03-23,3340000,부산광역시 사하구
사하시장,상설장,부산광역시 사하구 괴정로 219(괴정동) 외,부산광역시 사하구 괴정동 552-14,매일,35.097552,128.985509,50,"수산물, 반찬, 유리, 두부, 분식, 방앗간, 건강원, , 방앗간, 생선, 과일 등",온누리상품권,,Y,Y,1977,051-208-5145,2020-03-23,3340000,부산광역시 사하구
당리시장,상설장,부산광역시 사하구 제석로62번길 16(당리동),부산광역시 사하구 당리동 302-7,매일,35.105468,128.975327,16,"횟집, 참기름, 중탕, 채소, 떡집 등",온누리상품권,,Y,Y,1980,051-202-0138,2020-03-23,3340000,부산광역시 사하구
하단시장,상설장,부산광역시 사하구 승학로2번길 1(당리동),부산광역시 사하구 당리동 302-7,매일,35.10627751,128.969494,28,"식당, 참기름, 분식, 부동산, 치킨, 약국 과일, 이용원 등",,,N,N,1978,051-291-7032,2020-03-23,3340000,부산광역시 사하구
중앙시장,상설장,경상남도 창원시 진해구 벚꽃로 60번길 25(화천동),경상남도 창원시 진해구 화천동 60-1,매일,35.15106924,128.6656432,279,"채소, 육류, 어류, 식당, 의류 등",중앙시장상품권+온누리 상품권,,Y,Y,1946,055-546-6024,2020-07-14,5670000,경상남도 창원시
경화시장,5일장,경상남도 창원시 진해구 병암로45번길 14-13(경화동),경상남도 창원시 진해구 경화동 878,3일+8일,35.15835169,128.6911019,143,"과일, 생선, 채소, 의류, 생필품",온누리상품권,,Y,Y,1955,055-544-1112,2020-07-14,5670000,경상남도 창원시
중부시장,상설장,경상남도 창원시 진해구 중초로 20(경화동),경상남도 창원시 진해구 경화동 1164-1,매일,35.15507067,128.6815617,103,"식당, 마트, 방앗간, 장판  등",온누리상품권,,Y,Y,1977,055-546-0010,2020-07-14,5670000,경상남도 창원시
공주산성시장,상설장+5일장,충청남도 공주시 용당길 22,충청남도 공주시 산성동 190-1,매일+1일 6일,36.4588181707,127.1226124383,529,"농·축산물, 의류, 가공, 생필품 등",온누리상품권,http://market.chungnam.net/html/sansung,Y,Y,1937,041-856-5427,2020-07-07,4500000,충청남도 공주시
산성시장 활성화구역,상설장,충청남도 공주시 국고개길 11,충청남도 공주시 중동 63,매일,36.4548823037,127.1256761942,307,"생필품, 서비스, 요식업 등",온누리상품권,,Y,Y,1937,041-854-0036,2020-07-07,4500000,충청남도 공주시
유구시장,상설장+5일장,충청남도 공주시 유구읍 시장길 27,충청남도 공주시 유구읍 석남리 276,매일+3일 8일,36.5527178563,126.9515962931,68,"의류, 식품, 생필품, 농수산물 등",온누리상품권,,Y,Y,1928,041-841-5448,2020-07-07,4500000,충청남도 공주시
칠성시장,상설장,대구광역시 북구 칠성시장로 26,대구광역시 북구 칠성동1가 276-110,매일,35.8765691,128.6043015377,338,"농산물, 생필품, 수산물, 잡화 등",온누리상품권,http://www.chilseongmarket.co.kr,Y,Y,1974,053-423-3480,2020-06-26,3450000,대구광역시 북구
